370.12,917.48,132.81,-59.06,-46.99,78.4,-50.25,111.15,2.25
553.22,956.54,147.95,-44.27,-44.9,69.79,-60.6,114.0,11.4
632.32,763.67,109.38,-9.5,-55.43,66.82,-72.15,111.0,14.55
896.97,762.7,-24.9,10.47,-53.77,48.97,-80.7,106.95,15.0
780.76,541.5,-51.27,35.82,-67.94,42.95,-89.1,101.4,10.5
753.91,414.06,-211.91,34.3,-53.96,17.75,-93.6,99.75,3.9
1021.48,462.4,-374.51,75.44,-45.02,58.27,-95.85,97.8,-2.4
790.53,341.8,-560.06,59.77,-42.81,41.34,-99.15,95.55,-7.35
918.95,311.52,-680.18,136.45,-72.61,38.02,-99.9,92.55,-14.85
877.93,103.03,-870.61,115.61,-56.79,42.16,-99.15,87.0,-24.45
772.46,151.86,-823.24,118.89,-43.83,36.89,-99.3,81.15,-32.1
619.63,-314.94,-809.57,165.94,-53.49,19.39,-96.45,72.15,-39.0
638.18,-543.95,-746.58,145.22,-55.69,33.85,-95.1,65.25,-40.95
444.82,-469.24,-521.48,168.34,-50.99,40.05,-90.15,55.65,-43.2
380.86,-628.42,-342.29,193.3,-47.74,45.02,-87.0,46.95,-40.05
388.18,-1084.47,-285.64,153.91,-20.43,23.59,-83.25,41.7,-38.25
382.81,-876.46,-39.06,134.64,-25.06,35.04,-80.1,34.95,-32.1
235.35,-1018.55,177.25,145.66,-37.76,68.76,-75.45,29.25,-25.2
87.4,-952.64,370.61,154.15,-32.08,73.61,-69.9,26.4,-16.5
182.13,-784.18,533.2,143.25,-31.5,57.8,-65.7,25.5,-9.15
90.82,-560.06,760.74,119.57,-27.37,80.19,-60.6,27.3,-1.65
14.65,-313.48,843.75,144.79,-27.33,99.82,-55.5,31.5,4.2
138.18,-89.84,861.33,147.31,-43.4,91.63,-52.65,37.05,14.85
241.21,56.15,821.78,176.71,-98.22,89.88,-49.5,47.7,22.95
388.18,-44.43,725.59,144.51,-110.02,72.81,-54.75,58.05,27.75
554.69,98.14,682.62,121.41,-90.44,62.72,-60.45,67.95,30.75
613.28,390.63,585.45,79.04,-51.92,63.56,-67.8,73.5,30.6
743.65,743.16,599.61,41.98,-66.85,89.38,-73.2,73.2,27.9
720.21,680.66,616.7,9.24,-67.11,82.04,-79.65,69.15,24.75
937.01,640.14,417.48,-45.79,-71.15,91.21,-82.5,63.15,20.7
958.01,417.48,447.27,-110.11,-93.91,60.61,-86.55,53.4,13.65
1041.99,-136.72,276.86,-204.53,-94.64,67.95,-85.5,40.95,4.05
1132.32,-487.79,-7.32,-180.2,-50.37,89.95,-81.3,34.05,-9.15
1015.63,-521.48,-289.06,-201.28,-67.13,99.06,-75.3,30.15,-22.5
809.57,-420.9,-577.15,-126.54,-57.33,78.66,-66.75,32.25,-36.3
625.49,-480.96,-767.58,-77.15,-53.48,78.19,-58.95,37.2,-44.25
483.89,-396.0,-879.88,-61.45,-59.98,88.39,-50.4,41.25,-46.95
277.83,-208.01,-888.18,-43.98,-55.76,93.94,-44.55,45.3,-48.75
177.73,-396.48,-960.94,-48.15,-42.92,103.56,-38.1,52.5,-48.0
65.92,-225.59,-964.84,-82.51,-60.85,104.14,-32.55,58.5,-45.9
-62.01,-33.69,-864.26,-97.62,-68.79,98.81,-28.2,66.75,-43.8
-177.73,100.1,-821.78,-106.27,-61.18,96.53,-28.05,77.7,-40.35
-278.81,305.66,-750.0,-91.02,-63.25,85.87,-27.75,85.2,-32.85
-226.07,575.2,-615.72,-103.1,-50.44,86.53,-27.15,93.0,-25.95
-285.16,661.62,-519.04,-108.61,-46.21,79.44,-30.15,95.55,-19.5
-116.21,687.99,-388.18,-66.81,-55.2,111.02,-34.5,100.5,-12.75
32.71,720.21,-257.81,-79.15,-51.31,135.11,-39.9,106.05,-4.5
157.23,730.47,-185.55,-44.37,-34.73,171.82,-46.8,108.0,-1.65
456.05,907.23,-180.18,36.55,-41.75,195.99,-62.25,112.2,4.8
605.47,635.25,-206.54,46.08,-37.78,124.01,-79.65,109.65,3.0
938.96,545.41,-433.11,97.41,-47.63,118.45,-90.9,103.2,-2.55
986.82,435.55,-592.29,138.5,-40.59,79.47,-96.75,97.2,-8.7
946.78,280.27,-812.5,177.78,-78.24,65.08,-101.4,88.65,-18.6
943.36,-761.23,-908.69,145.65,-81.47,49.46,-101.1,81.15,-28.2
760.25,-58.59,-919.43,120.53,-89.52,67.78,-96.15,73.05,-36.6
422.85,-70.31,-672.85,178.33,-104.38,41.2,-91.65,62.4,-42.9
220.7,-408.2,-465.82,209.58,-111.76,73.31,-85.35,49.5,-45.9
117.68,-1156.74,-360.84,179.24,-65.14,54.07,-78.15,39.45,-42.45
100.59,-1200.68,-199.71,157.53,-62.52,60.02,-72.45,31.65,-36.75
-15.63,-989.26,91.31,140.53,-63.56,64.13,-65.25,27.0,-30.6
-27.34,-934.57,303.71,137.09,-85.98,88.82,-58.05,24.3,-21.6
-111.33,-793.46,515.14,133.57,-87.35,98.89,-48.9,25.5,-10.2
13.67,-131.35,747.07,143.15,-90.32,97.53,-42.6,30.15,2.55
196.29,369.63,1075.68,113.59,-116.12,75.89,-42.75,40.05,17.1
775.39,719.24,1010.74,62.73,-195.26,66.81,-52.2,49.05,25.65
718.26,471.68,1046.88,51.03,-183.83,70.08,-66.9,48.9,25.05
775.39,-92.29,835.45,-32.32,-135.04,78.62,-74.55,46.65,21.15
1182.62,-414.55,653.32,-148.11,-130.95,62.47,-76.65,39.3,10.95
1011.72,-396.48,363.28,-111.29,-120.54,50.66,-78.75,34.05,-3.45
1009.77,-577.64,38.09,-139.82,-104.1,59.24,-76.95,32.25,-14.85
860.35,-604.98,-300.29,-161.1,-118.98,81.98,-72.9,30.75,-27.3
679.2,-490.23,-529.79,-128.08,-98.31,89.34,-64.05,33.9,-38.55
604.0,-411.13,-776.37,-119.31,-105.15,117.74,-55.65,40.2,-45.75
405.27,-77.64,-980.96,-79.24,-102.14,116.5,-44.25,49.05,-48.75
45.41,-51.76,-937.99,-60.59,-89.53,110.37,-36.45,57.15,-47.1
-37.6,220.7,-881.84,-68.24,-98.03,95.44,-30.75,65.25,-44.4
-165.04,463.38,-741.21,-117.03,-110.23,102.66,-27.0,74.4,-38.55
-272.95,623.05,-601.56,-123.04,-102.5,97.51,-25.5,84.9,-30.75
-251.46,708.01,-438.96,-106.65,-85.18,108.54,-27.75,92.4,-20.7
0.0,995.61,-342.77,-72.23,-95.68,163.55,-32.4,96.15,-12.6
19.53,820.31,-168.95,-60.82,-96.12,167.23,-37.35,103.5,-2.1
132.32,954.59,58.11,-55.18,-50.73,144.05,-44.55,108.3,6.0
397.95,1020.02,103.52,13.21,-47.47,151.53,-58.95,112.2,11.85
559.08,956.05,-136.72,75.07,-33.36,140.06,-72.9,112.5,9.9
688.96,547.36,-287.11,163.5,-73.96,88.09,-83.25,108.9,4.05
882.81,556.64,-520.02,151.53,-65.65,89.36,-92.25,103.8,-8.1
899.9,699.71,-833.98,173.11,-20.21,126.4,-96.0,95.7,-19.05
850.59,-61.52,-981.93,146.23,-97.39,69.95,-99.45,85.05,-29.55
317.87,-171.88,-976.07,189.4,4.43,129.62,-94.95,71.7,-40.05
396.97,-682.13,-682.13,67.96,-63.05,112.72,-91.35,55.65,-42.15
69.82,-389.65,-625.98,64.34,-104.72,86.32,-83.25,50.4,-45.75
-60.06,-555.18,-534.18,81.5,-46.76,41.49,-76.8,44.7,-45.3
-352.05,-382.32,-537.11,26.23,-35.21,-2.5,-72.45,41.4,-45.3
-178.22,-879.39,-451.17,89.66,-7.63,-8.89,-67.8,35.55,-44.1
-263.67,-956.54,-366.21,63.4,-41.47,46.0,-65.25,34.5,-42.75
-405.76,-1081.05,-130.86,106.98,-59.92,103.03,-58.95,31.65,-38.25
-686.52,-876.46,-99.61,53.77,3.64,53.55,-52.05,30.9,-35.7
-706.54,-393.07,-246.09,54.99,-27.99,207.68,-43.35,32.7,-32.85
-936.52,-518.55,0.0,37.93,-4.68,186.07,-32.1,36.9,-28.65
-941.41,45.41,108.4,-13.88,-46.34,132.46,-24.45,47.4,-25.35
-906.25,295.9,161.13,13.6,-34.6,147.28,-20.85,57.45,-22.5
-818.36,472.66,216.31,3.64,-46.29,136.53,-18.3,66.9,-19.35
-585.94,582.52,254.39,-8.52,-21.5,141.56,-17.55,78.45,-17.85
-497.07,642.09,379.88,-25.69,-30.07,141.15,-19.35,87.9,-15.75
-139.65,869.63,415.04,-32.93,-23.79,130.41,-26.1,95.55,-10.65
-26.86,846.19,564.45,-53.18,-22.94,59.25,-31.05,100.2,-7.2
-84.96,804.69,644.04,-64.32,-29.3,15.23,-33.6,100.65,1.5
137.7,872.07,772.46,-67.9,-36.56,36.92,-37.2,100.95,6.45
254.88,718.26,815.92,-73.29,-36.01,-20.88,-38.1,99.3,12.75
207.52,521.48,899.41,-118.39,-68.91,-51.74,-41.85,92.7,20.1
265.14,425.29,1059.08,-144.56,-51.35,-31.33,-43.65,84.15,25.05
318.36,185.06,1104.49,-159.65,-36.99,-48.66,-45.3,74.25,29.55
550.29,229.0,1063.48,-147.94,-10.34,-0.77,-48.3,63.75,28.8
587.4,-420.9,1226.07,-242.81,15.63,-61.33,-48.0,51.45,25.35
500.0,-591.31,901.37,-250.14,10.67,-16.18,-49.2,37.95,15.0
273.44,-798.34,544.92,-181.2,9.8,37.88,-48.0,31.2,-0.75
378.42,-1130.37,161.62,-80.94,12.8,68.9,-44.4,28.65,-9.3
214.84,-1123.54,55.66,-87.57,25.54,47.79,-43.95,31.05,-16.35
141.11,-1033.69,-146.0,-145.36,16.4,61.69,-37.5,35.4,-27.15
-90.33,-1109.38,-285.16,-139.96,15.34,35.37,-36.0,40.2,-34.95
3.91,-834.47,-529.79,-118.02,18.6,53.74,-35.55,46.5,-40.2
-0.98,-628.91,-660.64,-128.43,27.47,49.77,-35.1,55.8,-44.1
-40.53,-418.95,-822.27,-159.53,23.6,54.43,-36.0,67.2,-46.05
-134.77,-28.32,-869.63,-175.21,19.93,53.41,-0.75,78.9,-45.3
52.73,141.11,-860.35,-147.15,0.99,70.42,-41.55,89.7,-41.85
43.46,577.64,-836.91,-165.32,5.3,74.24,-44.55,99.75,-33.45
194.82,971.68,-717.77,-97.09,-7.01,45.66,-49.2,104.4,-25.35
206.05,890.63,-634.28,-84.56,3.06,87.7,-50.55,106.95,-20.7
241.21,818.36,-533.69,-61.7,16.99,70.68,-57.15,111.15,-16.2
355.96,591.31,-399.9,-12.15,26.1,84.45,-60.45,109.95,-13.65
461.43,655.76,-386.72,-27.16,48.37,60.27,-66.45,111.75,-11.4
837.4,667.97,-477.54,14.4,17.14,74.04,-71.25,109.65,-10.8
687.5,374.51,-621.09,49.5,2.05,100.63,-79.35,108.45,-13.35
869.14,401.37,-526.37,29.59,4.73,146.85,-86.7,105.0,-13.8
1187.99,204.1,-475.1,58.27,27.5,136.31,-94.2,95.4,-13.35
1068.36,-82.03,-396.0,60.58,61.89,60.4,-100.2,88.05,-12.75
1116.21,-197.27,-433.59,62.49,-5.95,103.37,-100.5,80.25,-11.7
868.16,-377.44,-298.34,67.33,4.34,116.37,-102.0,72.0,-13.8
778.32,-647.95,-213.38,30.18,-2.91,80.62,-101.25,61.8,-13.05
708.98,-842.29,-258.3,24.17,-11.33,100.82,-99.9,55.5,-13.05
527.83,-746.09,-170.9,51.89,-18.08,93.09,-94.2,47.4,-15.0
434.08,-871.58,-187.99,25.04,-10.65,80.67,-91.8,40.5,-13.8
187.01,-935.55,-86.91,26.85,-30.17,67.15,-86.4,38.25,-13.05
111.33,-863.77,-39.06,52.44,-66.08,101.05,-83.7,33.9,-12.9
-13.18,-1000.49,153.32,54.31,-42.66,32.42,-78.75,32.55,-10.2
10.74,-790.53,89.36,62.34,-31.48,48.99,-75.3,31.2,-10.8
-225.59,-898.44,160.64,26.79,-11.88,87.06,-72.0,30.15,-9.0
-303.22,-890.63,362.3,32.6,-17.54,87.44,-65.85,27.45,-5.85
-313.48,-714.84,379.39,46.32,-26.64,105.89,-61.65,27.75,-4.5
-540.04,-759.28,509.28,39.85,-59.97,68.58,-55.5,29.55,-3.9
-661.13,-474.61,518.55,37.39,-69.67,19.37,-53.7,30.0,-1.05
-612.3,-467.29,629.39,31.75,-63.15,36.95,-50.4,32.55,1.65
-486.82,-437.01,738.77,39.79,-48.76,60.26,-46.95,35.4,5.1
-436.04,-344.24,793.95,48.99,1.06,100.57,-43.5,38.55,7.05
-501.46,-129.88,769.53,39.47,47.3,104.75,-38.85,43.8,10.95
-629.88,142.58,683.59,53.63,47.51,139.52,-32.1,50.4,10.5
-482.91,316.89,592.77,63.27,74.11,176.43,-24.6,60.3,8.85
-477.05,516.6,386.72,40.56,91.18,214.94,-21.6,72.45,3.3
-499.02,753.42,319.34,30.92,87.95,153.55,-22.65,87.15,-1.95
-141.11,725.1,209.47,-57.5,63.24,93.09,-26.7,96.45,-6.9
282.71,653.32,366.21,-50.98,68.28,187.66,-31.35,100.95,-7.2
208.01,943.85,403.81,-77.4,10.79,94.66,-39.45,105.0,-2.85
180.66,1101.07,523.44,-117.5,5.76,37.82,-42.3,106.95,3.0
106.45,422.85,882.32,-181.02,-12.2,-64.38,-41.55,105.9,9.75
-74.22,537.6,1057.62,-241.89,-17.28,-120.81,-36.45,91.65,21.9
130.37,271.48,1197.27,-219.18,-17.98,-86.8,-34.5,72.75,25.95
84.96,-323.24,1359.38,-250.14,-52.44,-79.85,-38.55,54.45,24.3
208.01,-835.94,1043.95,-221.05,-1.81,25.56,-41.4,41.55,15.3
320.31,-834.96,757.32,-219.64,22.14,15.75,-40.2,31.8,1.05
68.85,-801.76,312.01,-250.14,-2.18,44.66,-39.75,29.7,-15.0
21.48,-717.29,-312.99,-185.94,1.66,31.94,-39.15,36.3,-31.35
180.66,-851.56,-431.64,-110.97,35.32,58.08,-36.3,42.75,-37.65
79.59,-461.43,-538.09,-248.92,32.72,82.65,-34.05,53.55,-42.75
216.31,-396.48,-730.96,-190.73,90.29,-13.89,-38.4,67.5,-48.75
96.19,-39.06,-711.43,-182.2,98.26,18.31,-45.75,78.3,-49.5
449.71,105.96,-673.34,-151.15,75.46,84.46,-51.15,88.8,-46.2
742.68,375.49,-410.64,-176.31,88.11,101.99,-58.95,97.65,-39.3
853.03,666.02,-344.24,-123.47,101.37,43.21,-67.5,102.0,-32.4
1054.2,515.14,-257.32,-89.08,78.18,84.22,-72.0,104.7,-25.8
1365.23,515.14,-11.23,-99.79,67.69,115.27,-82.5,104.7,-16.5
1084.96,66.41,72.75,-52.58,53.89,48.58,-89.85,99.9,-6.15
800.78,226.56,109.38,-29.54,4.24,30.02,-92.7,96.15,1.2
1116.7,241.7,175.78,-64.21,100.34,119.52,-91.95,91.65,5.4
1107.42,-209.96,300.78,-50.63,55.49,182.63,-93.45,80.4,15.0
930.66,-382.32,293.46,-32.94,6.11,177.05,-91.8,64.8,16.35
639.65,-654.79,268.55,-48.63,-12.21,211.17,-88.2,50.55,14.25
439.94,-905.76,178.22,-45.95,-47.02,185.55,-82.05,37.8,9.6
31.74,-1035.16,222.66,-75.64,-93.52,191.29,-74.4,30.75,3.15
-88.87,-1223.14,153.32,-79.47,-102.53,217.57,-61.8,25.95,-5.1
-423.83,-744.63,-14.16,-71.21,-80.11,232.08,-50.1,25.5,-14.25
-812.5,-179.69,163.57,-84.01,-112.77,187.38,-36.3,32.55,-19.2
-757.81,75.2,388.18,-140.99,-171.16,105.77,-24.3,43.5,-18.15
-696.29,157.71,608.89,-123.18,-183.95,84.59,-19.5,52.05,-12.0
-644.53,-115.23,808.11,-123.51,-162.22,20.74,-20.7,52.05,-2.85
-491.7,-401.86,1035.16,-145.09,-160.61,-14.46,-25.95,46.95,2.25
-325.68,-618.16,956.05,-137.24,-115.35,-17.65,-31.2,40.5,4.2
-117.19,-994.63,856.93,-135.36,-71.33,-43.66,-34.95,34.95,-0.15
-110.35,-977.05,604.0,-180.12,-36.04,-54.11,-38.4,30.3,-7.35
22.95,-1122.56,336.43,-234.06,36.81,38.82,-39.9,30.3,-20.55
-27.83,-1069.82,31.25,-187.33,95.34,20.44,-38.85,38.55,-37.65
-4.88,-1043.46,-243.16,-212.73,145.6,35.21,-44.4,48.15,-47.55
26.37,-679.69,-448.24,-195.11,102.94,15.47,-52.35,63.45,-53.25
33.2,-557.62,-577.64,-142.3,173.02,29.31,-59.7,75.15,-50.4
724.61,-314.45,-576.17,-86.65,207.84,53.1,-72.9,82.8,-46.2
765.14,-208.98,-395.51,-104.26,213.19,-12.59,-82.05,87.0,-35.85
817.87,-21.0,98.14,-84.47,250.13,-33.63,-87.0,88.95,-23.25
665.53,-238.77,405.27,-31.27,211.91,27.0,-93.0,90.0,-10.65
920.41,-354.0,628.91,-21.73,157.5,89.98,-92.7,90.15,4.35
854.49,-229.49,661.13,-56.9,92.15,103.69,-89.7,82.8,17.7
699.71,-591.31,856.45,-114.43,77.76,121.22,-86.55,75.9,24.3
654.3,-702.15,812.99,-84.34,101.19,131.5,-82.05,61.5,27.0
356.93,-776.37,779.79,-107.35,43.44,114.62,-75.45,50.55,26.25
